2013-07-19,全銘柄日足,http://k-db.com/site/default.aspx
コード,銘柄名,市場,業種,始値,高値,安値,終値,出来高,売買代金
8630-T,NKSJHD,東証1部,保険業,2650,2686,2641,2674,3573500,9518649800
8634-T,JPMC,東証1部外国,銀行業,5600,5600,5530,5600,50,278900
8648-T,バンクアメリカ,東証1部外国,銀行業,1474,1504,1459,1464,36930,54614400
8682-T,MSアジア,東証,その他金融業,-,-,-,-,0,0
8685-T,AIG,東証1部外国,保険業,4700,4700,4630,4630,3795,17766930
8686-T,AFL,東証1部外国,保険業,5900,5940,5870,5870,13650,80585500
8692-T,だいこう,東証1部,証券商品先物,673,683,642,661,68900,45688400
8697-T,JPX,東証1部,その他金融業,11420,11440,11010,11090,293200,3282117000
8698-T,マネックスG,東証1部,証券商品先物,45150,45700,42900,44900,42523,1898626150
8699-T,澤田HD,東証JQスタンダード,証券商品先物,908,918,863,890,133900,119542400
8700-T,丸八証券,東証JQスタンダード,証券商品先物,260,263,245,248,379000,95617000
8702-F,スターHD,福証,証券商品先物,-,-,-,-,0,0
8702-T,スターHD,東証JQスタンダード,証券商品先物,258,258,258,258,500,129000
8703-T,KABU.COM,東証1部,証券商品先物,594,596,581,589,2040000,1199978400
8704-T,トレイダーズ,東証JQスタンダード,証券商品先物,5710,5850,5450,5570,2458,13903320
8705-T,岡藤HD,東証JQスタンダード,証券商品先物,177,179,170,171,54500,9525400
8706-T,極東証券,東証1部,証券商品先物,1833,1900,1760,1791,519500,939494300
8707-T,岩井コスモ,東証1部,証券商品先物,1364,1374,1266,1300,259300,341057800
8708-T,アイザワ証,東証JQスタンダード,証券商品先物,649,651,580,614,306200,191486200
8709-T,インヴァスト,東証JQスタンダード,証券商品先物,1335,1338,1294,1301,8200,10724500
8710-T,Citi,東証1部外国,銀行業,5230,5280,5210,5210,30854,161641130
8711-T,FXプライム,東証JQスタンダード,証券商品先物,408,408,395,405,9800,3945300
8713-T,フィデアHD,東証1部,銀行業,231,231,228,229,132700,30442800
8714-T,池田泉州,東証1部,銀行業,537,543,532,539,581000,312914800
8715-T,アニコムHD,東証マザーズ,保険業,1432,1432,1361,1385,51700,72531700
8718-T,JPNHD,東証JQスタンダード,その他金融業,720,720,696,703,2400,1691300
8720-T,ベンチャーB,東証,その他,2720,2726,2710,2715,1840,5001530
8721-T,ベンチャーRV,東証,その他,10120,10750,10010,10060,27590,284157400
8725-T,MS&AD,東証1部,保険業,2798,2814,2711,2759,2480000,6836557000
8728-T,M2J,東証2部,証券商品先物,465000,467000,429500,441000,769,345929000
8729-T,ソニーFH,東証1部,保険業,1769,1769,1687,1700,1444100,2469876400
8732-T,マネパG,東証1部,証券商品先物,27150,27250,26510,26600,906,24278880
8737-T,あかつき,東証2部,証券商品先物,1180,1180,1123,1150,21400,24805300
8738-T,ひまわり,東証JQスタンダード,証券商品先物,112,112,112,112,3900,436800
8739-T,スパークスG,東証JQスタンダード,証券商品先物,19000,19000,17750,18300,10117,185648050
8740-T,フジトミ,東証JQスタンダード,証券商品先物,205,205,205,205,500,102500
8742-T,小林洋行,東証1部,証券商品先物,275,275,261,266,7900,2113300
8746-T,第一商品,東証JQスタンダード,証券商品先物,514,516,508,508,24000,12264900
8747-T,豊商事,東証JQスタンダード,証券商品先物,-,-,-,-,0,0
8750-T,第一生命,東証1部,保険業,153500,153700,149300,152000,44787,6801918300
8766-T,東京海上,東証1部,保険業,3500,3525,3420,3435,2886900,9999392000
8767-T,ウェブクルー,東証マザーズ,保険業,576,579,567,567,96400,55116600
8769-T,ARM,東証JQスタンダード,保険業,24150,27100,23850,26490,1430,36707700
8771-T,Eギャランティ,東証1部,その他金融業,3160,3185,2951,3035,164400,501076800
8772-T,アサックス,東証1部,その他金融業,158700,162000,152500,155200,475,74339100
8783-T,GFA,東証JQスタンダード,その他金融業,337,338,314,314,15600,5124700
8787-T,UCS,東証JQスタンダード,その他金融業,806,806,780,799,3700,2940500
8789-T,フィンテック,東証マザーズ,その他金融業,3355,3510,3310,3360,6832,23224185
8793-T,NECキャピ,東証1部,その他金融業,2616,2669,2488,2570,192800,498725600
8795-T,T＆DHD,東証1部,保険業,1407,1414,1364,1370,4063400,5609752300
8798-T,アドバンスク,東証JQスタンダード,保険業,1123,1123,1113,1115,3000,3355100
8801-T,三井不,東証1部,不動産業,3200,3250,3150,3205,4645000,14882865000
8802-T,菱地所,東証1部,不動産業,2829,2849,2759,2797,7450000,20871679000
8803-F,平和不,福証,不動産業,-,-,-,-,0,0
8803-S,平和不,札証,不動産業,-,-,-,-,0,0
8803-T,平和不,東証1部,不動産業,1838,1857,1775,1808,365200,663521700
8804-T,東建物,東証1部,不動産業,880,896,851,867,11502000,10019852000
8806-T,ダイビル,東証1部,不動産業,1200,1210,1166,1177,224600,265329900
8815-T,東急不,東証1部,不動産業,1045,1057,1005,1026,7710000,7942573000
8818-T,京阪神ビ,東証1部,不動産業,563,564,557,558,374200,209575500
8830-T,住友不,東証1部,不動産業,4430,4480,4340,4405,3023000,13325690000
8835-T,太平発,東証1部,卸売業,107,107,103,104,629000,66068000
8836-T,RISE,東証JQスタンダード,不動産業,117,118,111,115,415300,47251700
8840-T,大京,東証1部,不動産業,320,324,311,316,6628000,2097744000
8841-T,テーオーシー,東証1部,不動産業,755,769,743,753,178600,134639700
8842-T,楽天地,東証1部,不動産業,510,514,508,513,55000,28127000
8844-T,コスモスイニシア,東証JQスタンダード,不動産業,764,770,748,765,108200,82188900
8848-T,レオパレス21,東証1部,不動産業,479,490,469,479,2693400,1286204700
8850-T,スターツ,東証JQスタンダード,不動産業,838,843,822,842,120500,100701000
8851-T,アーバンライフ,東証2部,不動産業,114,114,110,113,86000,9573000
8854-T,日住サ,東証2部,不動産業,218,218,214,214,18000,3907000
8860-T,フジ住,東証1部,不動産業,704,709,699,703,68800,48392000
8864-T,空港施設,東証1部,不動産業,679,679,629,642,197200,127902400
8869-T,明和地所,東証1部,不動産業,436,442,419,423,221800,94786100
8870-T,住不販売,東証1部,不動産業,5690,5830,5690,5820,76980,445617800
8871-T,ゴールドクレ,東証1部,不動産業,2739,2759,2630,2689,212600,571580700
8875-T,東栄住宅,東証1部,不動産業,2170,2180,2141,2151,138600,299110300
8876-T,リロHLD,東証1部,サービス業,5250,5250,5120,5160,17200,89014000
8877-T,エスリード,東証1部,不動産業,1128,1138,1108,1128,21100,23667800
8879-T,東急リバ,東証1部,不動産業,2185,2215,2113,2148,95300,206523700
8880-T,飯田産業,東証1部,不動産業,1887,1890,1853,1863,172800,322455300
8881-T,日神不動,東証1部,不動産業,685,695,673,684,90400,61827100
8885-T,ラ･アトレ,東証JQグロース,不動産業,472,472,463,463,2600,1220500
8886-T,ウッドフレンス,東証JQスタンダード,不動産業,202400,202400,192000,192100,37,7205500
8887-T,リベレステ,東証JQスタンダード,不動産業,62700,62800,61800,62000,513,31862000
8889-T,アパマンショ,東証JQスタンダード,不動産業,5030,5050,4890,4920,3943,19467395
8890-T,レーサム,東証JQスタンダード,不動産業,168500,168900,159500,161800,5335,868423400
8891-T,エムジーホーム,東証2部,不動産業,102000,102600,102000,102600,11,1123200
88929-T,日本エスコンW,東証JQスタンダード,不動産業,55,59,42,42,456100,24026900
8892-T,日本エスコン,東証JQスタンダード,不動産業,163,163,153,155,586900,92509000
8893-T,新日建物,東証JQスタンダード,不動産業,71,72,68,71,2377300,165889000
8894-T,原弘産,東証2部,不動産業,68,87,68,70,8135600,630354400
8895-T,アーネストワン,東証1部,不動産業,2195,2200,2151,2163,450300,977024200
8897-T,タカラレーベン,東証1部,不動産業,417,420,395,408,800900,326959800
8898-T,センチュリー21,東証JQスタンダード,不動産業,3550,3550,3485,3500,1900,6699000
8903-T,サンウッド,東証JQスタンダード,不動産業,710,718,671,678,47800,33030100
8904-T,サンヨーナゴヤ,東証1部,不動産業,1255,1269,1248,1264,28400,35671400
8905-T,イオンモール,東証1部,不動産業,2690,2737,2674,2716,1275300,3454744500
8908-T,毎コムネット,東証JQスタンダード,不動産業,610,610,598,598,3800,2292100
8909-T,シノケンG,東証JQスタンダード,不動産業,1917,1925,1820,1878,61000,115060200
8912-T,エリアクエスト,東証マザーズ,不動産業,123,124,119,119,106600,12820800
8914-T,エリアリンク,東証マザーズ,不動産業,127,128,122,124,933000,116154500
8915-T,タクトホーム,東証1部,不動産業,201100,202000,197500,199900,786,157605400
8917-T,ファースト住,東証1部,不動産業,1447,1453,1417,1424,13800,19818800
8918-T,ランド,東証1部,不動産業,22,22,20,21,7534900,157228200
8920-T,東祥,東証2部,サービス業,1328,1339,1326,1327,8300,11023000
8922-T,JAM,東証マザーズ,不動産業,11460,13190,11070,11410,64090,772650790
8923-T,トーセイ,東証1部,不動産業,850,859,797,814,1161900,950923600
8925-T,アルデプロ,東証マザーズ,不動産業,400,414,385,395,145766,58320488
8927-T,明豊エンター,東証JQスタンダード,不動産業,162,167,157,159,127600,20509500
8928-T,穴吹興産,東証1部,不動産業,379,383,375,376,98000,37058000
8929-T,青山財産,東証マザーズ,不動産業,36150,36150,35000,35100,312,11027150
8931-T,和田興産,東証JQスタンダード,不動産業,708,709,690,695,11100,7789800
8933-T,NTT都市,東証1部,不動産業,125400,128400,124000,124600,11461,1437914800
8934-T,サンフロンティア,東証1部,不動産業,102500,103600,96700,100000,4862,486734000
8935-T,FJネクスト,東証2部,不動産業,1043,1043,1000,1020,16400,16951200
8938-T,ロジコム,東証JQグロース,不動産業,652,658,630,649,2900,1857700
8940-T,インテリックス,東証2部,不動産業,59800,59800,57600,58500,1562,91779000
8944-T,ランビジネス,東証1部,不動産業,600,608,594,605,35100,21052100
8945-T,社宅S,東証マザーズ,不動産業,460,462,451,458,17600,8052400
8946-T,陽光都市,東証JQスタンダード,不動産業,167,170,165,165,110800,18485500
8951-T,日本ビルF,東証,その他,1148000,1154000,1122000,1123000,2529,2866786000
8952-T,JRE,東証,その他,1084000,1093000,1067000,1090000,1581,1710761000
8953-T,日本リテール,東証,その他,206700,207000,202700,204100,3234,660531300
8954-T,オリックスJRE,東証,その他,113900,118200,113000,117600,13028,1516933800
8955-T,日本プラR,東証,その他,288000,290400,273700,273700,3810,1064395400
8956-T,プレミア投,東証,その他,398500,399500,392000,393500,360,142107500
8957-T,東急RE,東証,その他,581000,581000,572000,573000,548,315408000
8958-T,グロバルRE,東証,その他,572000,575000,561000,561000,351,198744000
8959-T,野村オフィス,東証,その他,445500,445500,430500,430500,2986,1303108500
8960-T,ユナイテッドU,東証,その他,129000,130000,124900,125700,7881,1003938300
8961-T,森トラストRE,東証,その他,880000,885000,862000,866000,401,349584000
8963-T,INV,東証,その他,13500,13670,13500,13660,423,5752310
8964-T,フロンティアRE,東証,その他,894000,900000,868000,870000,874,769354000
8966-T,平和RE,東証,その他,70000,70300,69500,70000,1094,76467800
8967-T,日本ロジ,東証,その他,903000,905000,890000,893000,606,543276000
8968-F,福岡リート,福証,その他,-,-,-,-,0,0
8968-T,福岡リート,東証,その他,778000,780000,763000,769000,172,132821000
8972-T,ケネディクスR,東証,その他,405000,410000,402500,406000,697,283992500
8973-T,積ハSI,東証,その他,478000,478000,471000,473000,214,101231500
8975-T,いちご,東証,その他,62300,62900,61400,62400,5210,323535700
8976-T,大和オフィス,東証,その他,371500,375000,365000,370000,370,136743500
8977-T,阪急リート,東証,その他,496000,496000,491500,493000,529,261366000
8979-T,スターツPR,東証,その他,169600,170100,169200,169400,236,40019500
8982-T,TOPリート,東証,その他,451500,452000,448000,448000,285,128088000
8984-T,ハウスレジ,東証,その他,395000,397000,387000,392000,753,296354000
8985-T,JHR,東証,その他,38250,38400,37650,37850,5899,224444550
8986-T,日賃貸,東証,その他,69400,69500,68700,69300,1140,78780400
8987-T,Jエクセレント,東証,その他,556000,559000,542000,542000,429,234724000
8995-T,誠建設,東証2部,不動産業,690,690,651,661,2600,1727100
8996-F,ハウスフリダム,福証QBoard,不動産業,465,465,451,452,700,317200
8998-T,SBIライフ,東証マザーズ,不動産業,690,697,669,672,15400,10450600
8999-T,グランディ,東証1部,不動産業,385,387,376,377,66400,25236100
9001-T,東武,東証1部,陸運業,550,550,540,543,2607000,1420552000
9003-T,相鉄HD,東証1部,陸運業,374,374,367,368,396000,146386000
9005-T,東急,東証1部,陸運業,727,728,713,718,3676000,2647350000
9006-T,京急,東証1部,陸運業,909,915,890,902,1519000,1371134000
9007-T,小田急,東証1部,陸運業,1032,1043,1017,1026,1586000,1632542000
9008-T,京王,東証1部,陸運業,747,749,726,729,1194000,876829000
9009-T,京成,東証1部,陸運業,985,990,962,968,1410000,1370823000
9010-T,富士急,東証1部,陸運業,1092,1097,1055,1062,284000,304865000
9012-T,秩父鉄,東証JQスタンダード,陸運業,-,-,-,-,0,0
9014-T,新京成,東証1部,陸運業,386,386,383,383,5000,1925000
9017-T,新潟交,東証2部,陸運業,187,187,187,187,1000,187000
9020-T,JR東日本,東証1部,陸運業,8450,8450,8250,8290,1323700,11018843000
9021-F,JR西日本,福証,陸運業,-,-,-,-,0,0
9021-T,JR西日本,東証1部,陸運業,4470,4470,4350,4375,895600,3931803000
9022-T,JR東海,東証1部,陸運業,13100,13190,12990,13040,446400,5844665000
9025-T,鴻池運輸,東証1部,陸運業,1371,1371,1351,1359,33000,44918800
9027-S,ロジネットJ,札証,陸運業,-,-,-,-,0,0
9028-T,ゼロ,東証2部,陸運業,343,345,340,345,3900,1330400
9029-T,ヒガシ21,東証2部,陸運業,500,500,497,500,1100,548800
9031-F,西鉄,福証,陸運業,-,-,-,-,0,0
9031-T,西鉄,東証1部,陸運業,392,394,390,391,219000,85800000
9033-T,広電鉄,東証2部,陸運業,360,360,355,355,13000,4675000
9034-T,南総通運,東証JQスタンダード,陸運業,683,683,683,683,1000,683000
9035-F,第一交通,福証,陸運業,765,770,765,770,2800,2155000
9036-T,東部ネット,東証JQスタンダード,陸運業,833,846,833,845,1700,1428600
9037-T,ハマキョウ,東証1部,陸運業,3375,3375,3295,3295,19200,63714000
9039-T,サカイ引越,東証1部,陸運業,2701,2711,2680,2680,5200,14030500
9041-T,近鉄,東証1部,陸運業,453,455,446,447,2414000,1084776000
9042-T,阪急阪神,東証1部,陸運業,592,593,581,583,2355000,1380086000
9044-T,南海電,東証1部,陸運業,384,384,381,381,275000,105112000
9045-T,京阪電,東証1部,陸運業,419,419,416,417,551000,230308000
9046-T,神電鉄,東証1部,陸運業,363,366,356,359,57000,20570000
9047-T,名糖運輸,東証1部,陸運業,639,640,632,635,3500,2230700
9048-T,名鉄,東証1部,陸運業,290,290,286,286,936000,268844000
9049-T,京福電,東証2部,陸運業,175,175,162,166,125000,20668000
9051-T,センコン物流,東証JQスタンダード,陸運業,640,640,635,635,2000,1275000
9052-T,山陽電,東証1部,陸運業,429,429,420,425,161000,68417000
9055-T,アルプス物,東証2部,陸運業,1042,1043,1010,1020,13800,14173600
9056-T,ヒューテック,東証2部,陸運業,1048,1048,1035,1035,1500,1558200
9057-T,遠州トラック,東証JQスタンダード,陸運業,-,-,-,-,0,0
9058-T,トランコム,東証1部,倉庫運輸関連,2919,2919,2853,2855,13900,39974300
9059-T,カンダ,東証2部,陸運業,450,450,443,443,400,179300
9060-T,日ロジテム,東証JQスタンダード,陸運業,280,280,272,272,6000,1672000
9062-T,日通,東証1部,陸運業,505,505,491,496,3841000,1906140000
9063-T,岡県運,東証2部,陸運業,166,166,164,164,8000,1316000
9064-T,ヤマトHD,東証1部,陸運業,2257,2268,2202,2227,2174600,4849748100
9065-F,山九,福証,陸運業,-,-,-,-,0,0
9065-T,山九,東証1部,陸運業,394,394,383,384,573000,221222000
9066-T,日新,東証1部,倉庫運輸関連,295,296,287,294,146000,42920000
9067-T,丸運,東証1部,陸運業,250,252,246,246,33600,8327700
9068-T,丸全運,東証1部,陸運業,356,361,354,360,190000,67871000
9069-T,センコー,東証1部,陸運業,529,534,526,529,284000,150367000
9070-T,トナミHD,東証1部,陸運業,225,226,222,223,105000,23567000
9072-T,日梱包,東証1部,陸運業,1650,1660,1628,1644,159300,262300400
9073-T,京極運,東証JQスタンダード,陸運業,-,-,-,-,0,0
9074-T,日石輸,東証1部,陸運業,225,225,216,219,32000,6995000
9075-T,福山運,東証1部,陸運業,608,610,597,602,284000,171454000
9076-T,セイノーHD,東証1部,陸運業,908,916,901,913,485000,440804000
9081-T,神奈交,東証1部,陸運業,525,525,510,511,36000,18599000
9082-T,大和自,東証2部,陸運業,397,397,396,396,3000,1189000
9083-T,神姫バス,東証2部,陸運業,619,622,619,620,24000,14867000
9085-S,中央バス,札証,陸運業,-,-,-,-,0,0
9086-T,日立物,東証1部,陸運業,1564,1564,1511,1533,475300,727898800
9087-T,タカセ,東証JQスタンダード,陸運業,270,270,270,270,2000,540000
